station_name,latitude,longitude,source_type,kgis_code,station_code,department_code,raw_file
Koramangala PS,12.9412138887662,77.6213416671002,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0068,PS - 154,164431383,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhatkal Rural PS,13.9984983574694,74.5385116612427,Karnataka Police Station,29563054886038780000HMPOLPUOFFPOS0001,PS - 729,164600950,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhatkal Town PS,13.9899128338417,74.5521247779463,Karnataka Police Station,29563054888030990000HMPOLPUOFFPOS0001,PS - 730,164600949,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Murudeshwar PS,14.0952149997076,74.4885348002787,Karnataka Police Station,29563054886038190000HMPOLPUOFFPOS0001,PS - 731,164600951,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Honnavara PS,14.2818950002046,74.4510629998072,Karnataka Police Station,29563054878030980000HMPOLPUOFFPOS0001,PS - 732,164601680,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Manki PS,14.1862219997564,74.4864420001738,Karnataka Police Station,29563054876037580000HMPOLPUOFFPOS0001,PS - 733,164601681,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gokarna PS,14.5396930000536,74.3222760003263,Karnataka Police Station,29563054856034190000HMPOLPUOFFPOS0001,PS - 734,164600954,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kumta PS,14.4293099997957,74.4201783004088,Karnataka Police Station,29563054858030960000HMPOLPUOFFPOS0001,PS - 735,164600953,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dandeli Rural PS,15.2575050002759,74.6211739995369,Karnataka Police Station,29563054808030890000HMPOLPUOFFPOS0001,PS - 736,164600932,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Dandeli Town PS,15.2574919997879,74.6211109997959,Karnataka Police Station,29563054808030890000HMPOLPUOFFPOS0002,PS - 737,164600931,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ambikanagar PS,15.1239950003451,74.659325999899,Karnataka Police Station,29563054806027890000HMPOLPUOFFPOS0001,PS - 738,164601676,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Haliyal PS,15.3294970004142,74.7671360001228,Karnataka Police Station,29563054808030910000HMPOLPUOFFPOS0001,PS - 739,164601675,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Joida PS,15.1629819996032,74.4898160003991,Karnataka Police Station,29563054796027260000HMPOLPUOFFPOS0001,PS - 740,164601370,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ramnagar PS,15.4238626449358,74.488624811945,Karnataka Police Station,29563054796026500000HMPOLPUOFFPOS0001,PS - 741,164600936,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ankola PS,14.6598159995517,74.3054620003402,Karnataka Police Station,29563054848030950000HMPOLPUOFFPOS0001,PS - 742,164601674,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basavanagara PS,14.4692230002346,75.9184260000763,Karnataka Police Station,29567055128031270000HMPOLPUOFFPOS0006,PS - 302,164380097,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gandhi Nagar PS,14.4763269999813,75.9203209997948,Karnataka Police Station,29567055128031270000HMPOLPUOFFPOS0007,PS - 303,164380099,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Davanagere RMC Yard PS,14.4597660003841,75.9358709999474,Karnataka Police Station,29567055128031270000HMPOLPUOFFPOS0008,PS - 304,164381519,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Basavapatna PS,14.2062850000917,75.8171230001795,Karnataka Police Station,29567055146068930000HMPOLPUOFFPOS0001,PS - 306,164381524,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Channagiri PS,14.0230850000163,75.928854000104,Karnataka Police Station,29567055148031290000HMPOLPUOFFPOS0001,PS - 307,164381522,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Santhebennur PS,14.1731752998334,76.0068530003997,Karnataka Police Station,29567055146069600000HMPOLPUOFFPOS0001,PS - 308,164381523,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Davanagere Rural PS,14.4507960001913,75.9206479996524,Karnataka Police Station,29567055128031270000HMPOLPUOFFPOS0010,PS - 309,164380106,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hadadi PS,14.3699169995911,75.8944169997106,Karnataka Police Station,29567055126065710000HMPOLPUOFFPOS0001,PS - 310,164380107,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mayakonda PS,14.282960000102,76.0805829997114,Karnataka Police Station,29567055126066770000HMPOLPUOFFPOS0001,PS - 311,164380108,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Harihara Rural PS,14.5355449996388,75.812918000103,Karnataka Police Station,29567055098031240000HMPOLPUOFFPOS0001,PS - 312,164380111,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Harihara Town PS,14.5147499995849,75.8068689999274,Karnataka Police Station,29567055098031240000HMPOLPUOFFPOS0002,PS - 313,164380110,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Malebennur PS,14.3517080004335,75.7385599999078,Karnataka Police Station,29567055096062380000HMPOLPUOFFPOS0001,PS - 314,164380112,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Honnali PS,14.2341700000317,75.6573340002608,Karnataka Police Station,29567055136068240000HMPOLPUOFFPOS0001,PS - 315,164381526,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nyamathi PS,14.1477459996429,75.5628510002063,Karnataka Police Station,29567055136067360000HMPOLPUOFFPOS0001,PS - 316,164381527,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Arasikere PS,14.6702829996762,76.0743689998887,Karnataka Police Station,29567055106063550000HMPOLPUOFFPOS0001,PS - 317,169860117,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chigateri PS,14.7922849999844,76.0746450002932,Karnataka Police Station,29567055106063190000HMPOLPUOFFPOS0001,PS - 318,169861885,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Halavagilu PS,14.7102760001283,75.7805800000363,Karnataka Police Station,29567055106063350000HMPOLPUOFFPOS0001,PS - 319,169860116,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Harapanahalli PS,14.7891170004191,75.9866429998442,Karnataka Police Station,29567055108031250000HMPOLPUOFFPOS0001,PS - 320,169860115,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bilichodu PS,14.5045829995527,76.1603009998662,Karnataka Police Station,29567055116064690000HMPOLPUOFFPOS0001,PS - 321,164380120,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jagalur PS,14.5133499999051,76.3374900000845,Karnataka Police Station,29567055116064930000HMPOLPUOFFPOS0001,PS - 322,164380119,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Byadagi PS,14.6801820003097,75.4948080001569,Karnataka Police Station,29564054938031050000HMPOLPUOFFPOS0001,PS - 323,164390140,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kaginele PS,14.6914570001779,75.3579259998295,Karnataka Police Station,29564054936042810000HMPOLPUOFFPOS0001,PS - 324,164390141,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Guttal PS,14.8398809998005,75.630240999627,Karnataka Police Station,29564054926042690000HMPOLPUOFFPOS0001,PS - 325,164390138,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Haveri Rural PS,14.7839199996476,75.3881609995463,Karnataka Police Station,29564054928031040000HMPOLPUOFFPOS0001,PS - 326,164390137,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Haveri Women PS,14.7840319996163,75.3887480001682,Karnataka Police Station,29564054928031040000HMPOLPUOFFPOS0002,PS - 327,164392143,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nelogi PS,17.0584611109419,76.6083583329395,Karnataka Police Station,29579055866207320000HMPOLPUOFFPOS0001,PS - 412,164541573,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Yedrami PS,16.8552912999066,76.5317876998124,Karnataka Police Station,29579055866207880000HMPOLPUOFFPOS0001,PS - 413,164541571,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Ferhatabad PS,17.1715072995919,76.7933388003142,Karnataka Police Station,29579055826203130000HMPOLPUOFFPOS0001,PS - 414,169850690,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
University PS,17.3098989996219,76.8765780003229,Karnataka Police Station,29579055826202660000HMPOLPUOFFPOS0001,PS - 415,169850705,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chittapura PS,17.1194793002674,77.0835502003528,Karnataka Police Station,29579055858032100000HMPOLPUOFFPOS0001,PS - 416,164541577,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Wadi PS,17.0575416670462,76.9918611109854,Karnataka Police Station,29579055858032130000HMPOLPUOFFPOS0001,PS - 417,164541578,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Madbool PS,17.2855989998415,77.0037409996222,Karnataka Police Station,29579055856206330000HMPOLPUOFFPOS0001,PS - 419,164540717,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shahabad Town PS,17.1304400002252,76.934600000352,Karnataka Police Station,29579055856206540000HMPOLPUOFFPOS0001,PS - 420,164540713,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bheemarayanagudi PS,16.7206390000315,76.8038080001843,Karnataka Police Station,29580055888032160000HMPOLPUOFFPOS0001,PS - 421,169781597,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Gogi PS,16.7330159996719,76.7461249996775,Karnataka Police Station,29580055886210920000HMPOLPUOFFPOS0001,PS - 422,169781595,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Chittakula PS,14.8543229998097,74.1330780000296,Karnataka Police Station,29563054786026290000HMPOLPUOFFPOS0001,PS - 743,164600922,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kadra PS,14.9056865004334,74.3455279000391,Karnataka Police Station,29563054786026050000HMPOLPUOFFPOS0001,PS - 744,164600923,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mallapura PS,14.900378799733,74.3321005003005,Karnataka Police Station,29563054786026040000HMPOLPUOFFPOS0001,PS - 745,164600924,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Karwar Rural PS,14.8085980001772,74.1289719996781,Karnataka Police Station,29563054788030900000HMPOLPUOFFPOS0001,PS - 746,164600927,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Karwar Town PS,14.8083933997968,74.1282251996878,Karnataka Police Station,29563054788030900000HMPOLPUOFFPOS0002,PS - 747,164600926,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
UK CEN CrimePS,14.8083459997684,74.1270229996152,Karnataka Police Station,29563054788030900000HMPOLPUOFFPOS0003,PS - 748,164602154,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mundgod PS,14.9697090000839,75.0384309996159,Karnataka Police Station,29563054828030930000HMPOLPUOFFPOS0001,PS - 749,164600944,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Siddapura PS,14.3451316895803,74.8937417509806,Karnataka Police Station,29563054868030970000HMPOLPUOFFPOS0001,PS - 750,164601678,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Banavasi PS,14.540638491595,75.0212390561594,Karnataka Police Station,29563054836033180000HMPOLPUOFFPOS0001,PS - 751,164601677,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
New Market PS,14.6210509997589,74.8412389998704,Karnataka Police Station,29563054838030940000HMPOLPUOFFPOS0001,PS - 752,164600942,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sirsi Rural PS,14.6255219999821,74.8377429997599,Karnataka Police Station,29563054838030940000HMPOLPUOFFPOS0002,PS - 753,164600941,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sirsi Town PS,14.62419731329,74.8252575379737,Karnataka Police Station,29563054838030940000HMPOLPUOFFPOS0003,PS - 754,164600940,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Doddapete PS,13.9305049996446,75.56659799993,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0001,PS - 755,164621000,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Tunganagara PS,13.9237559999042,75.5544790004202,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0002,PS - 756,164621815,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kote PS,13.9303599998032,75.582763999689,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0003,PS - 757,164621005,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jayanagar PS,13.9384369996585,75.5757700004611,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0004,PS - 758,164621006,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shimogga Rural PS,13.9325780002476,75.5643560002636,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0005,PS - 759,164621002,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shivamogga Women PS,13.9323990000847,75.5645280003879,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0006,PS - 760,164621009,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vibanagara PS,13.950526999747,75.560111000249,Karnataka Police Station,29568055208031370000HMPOLPUOFFPOS0007,PS - 761,164621887,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Paper Town PS,13.8210649999034,75.7020419995586,Karnataka Police Station,29568055218031380000HMPOLPUOFFPOS0001,PS - 762,164621020,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhadravathi New Town PS,13.8377760002767,75.6910479997434,Karnataka Police Station,29568055218031380000HMPOLPUOFFPOS0002,PS - 763,164621014,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bhadravathi Old Town PS,13.8468979997847,75.702880000197,Karnataka Police Station,29568055218031380000HMPOLPUOFFPOS0003,PS - 764,164621013,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hosamane PS,13.8520249998223,75.7037940002304,Karnataka Police Station,29568055218031380000HMPOLPUOFFPOS0004,PS - 765,164621933,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Holehonnur PS,13.9887709998518,75.6856030002738,Karnataka Police Station,29568055216085400000HMPOLPUOFFPOS0001,PS - 766,164621019,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kumsi PS,14.0609200004199,75.3912050004169,Karnataka Police Station,29568055206083120000HMPOLPUOFFPOS0001,PS - 767,164621004,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shikaripura Rural PS,14.2733759998883,75.3488620001581,Karnataka Police Station,29568055178031340000HMPOLPUOFFPOS0001,PS - 768,164621886,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shikaripura Town PS,14.2603160004474,75.3606960004107,Karnataka Police Station,29568055178031340000HMPOLPUOFFPOS0002,PS - 769,164621031,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Shiralakoppa PS,14.381316999614,75.249846999886,Karnataka Police Station,29568055178031330000HMPOLPUOFFPOS0001,PS - 770,164621032,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Anavatti PS,14.5627749999232,75.1506170001106,Karnataka Police Station,29568055166074250000HMPOLPUOFFPOS0001,PS - 771,164621664,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Soraba PS,14.3810810003052,75.0994299999271,Karnataka Police Station,29568055166075640000HMPOLPUOFFPOS0001,PS - 772,164621033,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kargal PS,14.1900539997174,74.8148469996487,Karnataka Police Station,29568055158031300000HMPOLPUOFFPOS0001,PS - 773,164621024,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Joga PS,14.2094619996891,74.8146309997162,Karnataka Police Station,29568055158031300000HMPOLPUOFFPOS0002,PS - 774,164621027,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sagara Town PS,14.1677760000143,75.0231890002776,Karnataka Police Station,29568055158031310000HMPOLPUOFFPOS0001,PS - 775,164621022,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nagara PS,13.8183299998455,75.029620999564,Karnataka Police Station,29568055186080320000HMPOLPUOFFPOS0001,PS - 776,164621900,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sagara Rural PS,14.1676749995936,75.0320689999283,Karnataka Police Station,29568055158031310000HMPOLPUOFFPOS0002,PS - 777,164621023,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Agumbe PS,13.5109009998969,75.097434000409,Karnataka Police Station,29568055196082860000HMPOLPUOFFPOS0001,PS - 778,164621823,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Rippanpete PS,13.9932010003917,75.2597910002094,Karnataka Police Station,29568055186079410000HMPOLPUOFFPOS0001,PS - 779,164621749,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hosanagara PS,13.9158099997433,75.0657980001672,Karnataka Police Station,29568055186078800000HMPOLPUOFFPOS0001,PS - 780,164621745,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Thirthahalli PS,13.6982170001031,75.2461389997448,Karnataka Police Station,29568055196082110000HMPOLPUOFFPOS0001,PS - 781,164621010,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bellanduru PS,12.9191619996926,77.6678679998158,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0091,PS - 783,164432198,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
H.A.L. PS,12.9550059996707,77.6828550001031,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0092,PS - 784,164431416,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Marathahalli PS,12.9456189996246,77.6980390002911,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0093,PS - 785,164432199,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Varthur PS,12.9380340003015,77.7469200001009,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0094,PS - 786,164430259,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
K.R. Puram PS,13.0090160001236,77.693286999959,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0095,PS - 787,164431405,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kadugodi PS,12.9954149997581,77.7578210000384,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0096,PS - 788,164430257,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mahadevapura PS,12.9966939998372,77.6928279998912,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0097,PS - 789,164431414,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Whitefield PS,12.9753560004434,77.7510760001927,Karnataka Police Station,29572055428031620000HMPOLPUOFFPOS0098,PS - 790,164430258,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Anekal PS,12.7101184001285,77.692886400445,Karnataka Police Station,29572055458031630000HMPOLPUOFFPOS0001,PS - 791,164421330,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Bannerghatta PS,12.8135433004012,77.5792525001605,Karnataka Police Station,29572055456131320000HMPOLPUOFFPOS0001,PS - 792,164421331,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Jigani PS,12.7824606995826,77.6392150996301,Karnataka Police Station,29572055456133600000HMPOLPUOFFPOS0001,PS - 793,164422000,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hebbagodi PS,12.8263711001822,77.6799321002329,Karnataka Police Station,29572055456133550000HMPOLPUOFFPOS0001,PS - 794,164421333,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sarjapura PS,12.8607281002345,77.7812827002306,Karnataka Police Station,29572055456133580000HMPOLPUOFFPOS0001,PS - 795,164421334,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Hosakote PS,13.070119099763,77.7804413997902,Karnataka Police Station,29583056048032360000HMPOLPUOFFPOS0001,PS - 796,164420253,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Avalahally PS,13.042326000046,77.7457209996652,Karnataka Police Station,29572055446131070000HMPOLPUOFFPOS0001,PS - 797,164421916,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Anugondanahalli PS,12.9747649611325,77.8213556279946,Karnataka Police Station,29583056046257230000HMPOLPUOFFPOS0001,PS - 798,164421812,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Thirumalashettahalli PS,12.9887798996233,77.7801432000071,Karnataka Police Station,29583056046257130000HMPOLPUOFFPOS0001,PS - 799,164421811,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nandagudi PS,13.2033729004414,77.9009028996525,Karnataka Police Station,29583056046255500000HMPOLPUOFFPOS0001,PS - 800,164420254,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Sulibele PS,13.1844353001785,77.7887017004602,Karnataka Police Station,29583056046254910000HMPOLPUOFFPOS0001,PS - 801,164421816,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vishwanathapura PS,13.2790430000011,77.6227640002983,Karnataka Police Station,29583056036252730000HMPOLPUOFFPOS0001,PS - 802,164421878,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Vijayapura PS,13.2942836995663,77.800527800269,Karnataka Police Station,29583056038032340000HMPOLPUOFFPOS0001,PS - 803,164420267,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Doddabelavangala PS,13.2882285996995,77.4228263001837,Karnataka Police Station,29583056026251800000HMPOLPUOFFPOS0001,PS - 804,164420264,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Rajanukunte PS,13.1739705001471,77.5624243997917,Karnataka Police Station,29572055426128340000HMPOLPUOFFPOS0001,PS - 805,164421336,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nelamangala Town PS,13.0870719002239,77.3883896998318,Karnataka Police Station,29583056016248860000HMPOLPUOFFPOS0001,PS - 806,164420271,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Nelamangala Rural PS,13.0870741001406,77.3883867004328,Karnataka Police Station,29583056016248860000HMPOLPUOFFPOS0002,PS - 807,164421913,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Panambur PS,12.9525550002621,74.8168989996135,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0001,PS - 808,169801050,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Kavoor PS,12.9242290000163,74.8493489999597,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0002,PS - 809,169801052,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Surathkal PS,12.9881750003396,74.8011130002436,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0003,PS - 811,169801054,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mulki PS,13.0942629999292,74.7892839997271,Karnataka Police Station,29575055618031790000HMPOLPUOFFPOS0001,PS - 812,169801068,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Moodabidre PS,13.0664510000359,74.9999340001929,Karnataka Police Station,29575055618031800000HMPOLPUOFFPOS0001,PS - 813,169801069,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mangaluru North PS,12.8642720003151,74.8335019997197,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0004,PS - 814,169801041,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Mangaluru East PS,12.8903029995572,74.8526099996943,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0006,PS - 816,169801043,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
Urva PS,12.8992229999857,74.828781000387,Karnataka Police Station,29575055618031810000HMPOLPUOFFPOS0007,PS - 817,169801046,9181e6ed-6164-430b-8b10-238ad7b8ab45.kml
